"en la información que me enviaron dice que incluye paseo por la isla en carrito de golf asi como tiempo libre para nadar en holbox, el paseo en el carrito no lo...",2.0,Tour Holbox Mágico from Playa del Carmen and Riviera Maya,4.5
"solo restaurantes, bares y tiendas comerciales nada nuevo; si les gusta andar de shopping es excelente particularmente a mi no me gusta",1.0,Quinta Avenida,4.0
"mi familiar se lastimó el pie en la alberca, se pidió apoyo en el bar con un carrito, tardó 1 hora; al siguiente día tardaron dos horas en apoyarnos con otro ca...",1.0,Sandos Caracol Eco Resort,4.5
"En general el hotel muy limpio. La atención del snack bar excelente, Heriberto brinda un servicio de primera,felicitaciones. Respecto al desayuno y snack el saz...",5.0,La Isla Huatulco & Beach Club,4.0
"El Zócalo está muy bonito, sr puede sentar y disfrutar de la sombra de un arbolito, cerca está el mercadito de artesanías donde los precios están accesibles así...",5.0,Santa Cruz Huatulco,40.4
"La atención del personal excelente al igual que la comida El servicio de valet parking pésimo, se robaron mi ipod aún cuando se reportó en el boleto del estacio...",4.0,Restaurante El Cardenal,4.5
"sin sabor, más grasosos de lo normal, cuando comí ahí me hicieron daño si andan en el centro histórico mejor compren los que están sobre 5 de febrero, al lado d...",1.0,Tacos de Canasta Los Especiales,4.5
"Visiten palacio nacional es una excelente opción, también pueden visitar los museos, por ejemplo el de benito juárez, disfrutar de una caminata por los patios d...",5.0,Palacio Nacional,4.5
"Se realizo la reservación con un mes de anticipación, una habitación premium, al llegar al hotel, no dijeron que ""por un error humano"" la habitación se había as...",2.0,Barceló Grand Faro Los Cabos,4.0
"Según el folleto del tour decía que bajaríamos en la playa del amor, lo cual no ocurrió, en cambio tuvimos que soportar al fulano del proceso de elaboración del...",2.0,Rancho Tours,4.5
"El tour fue el de los camellos, estuvo bien a secas. Lo malo es que no dejan tomar fotos, según porque le molesta a los animalitos, pero las fotos del personal...",3.0,Cabo Adventures,5.0
"visiten los viveros de coyoacán, la iglesia, kiosco es indispensable tomar una nieve en coyoacán, su arquitectura es fabulosa. Para los amantes de frida kahlo,...",5.0,Coyoacán,4.5
"sus platillos son deliciosos y la atención muy buena, les recomiendo las quesadillas de cazón así como el pescado relleno de mariscos; y en temporada, chiles en...",5.0,Marisquería La Morenita,5.0
"la vista es buena, se puede apreciar palacio nacional, la catedral y la sede del gobierno de la cdmx; la comida del restaurant no es buena",3.0,Terraza del Hotel Majestic,3.5
"Los alimentos, están buenos con ingredientes de buena calidad, aprovechas para revisar los souvenirs que tienen así como la entrada al museo",4.0,Mumedi Cafe & Shop,4.5
"es un lugar emblematico, mistico y con leyenda e historia, es un buen sitio para recorrelo a pie, aunque siempre hay mucha gente, si pueden y tienen tiempo real...",5.0,Metropolitan Cathedral (Catedral Metropolitana),4.5
"Un lugar con mucha historia y tradición, en el centro histórico de la cdmx, recomiendo los pambazos, atole de arroz y los tamalitos, es muy bueno el sazón, ubic...",5.0,Cafe de Tacuba,4.0
"Es un hotel con excelente vista al mar, cuenta con varias piscinas para todos los gustos, el servicio de bufette es de lo mejor, los alimentos son variados y la...",5.0,Barceló Karmina,4.0
"Dicen que es familiar, al entrar me tope con un señor y una mujer de la vida galante y por las noches se escuchan los quejidos de todos los amantes, las sabanas...",2.0,Capital O 105 Frida Costa Azul,4.0
"estuvimos hospedados alrededor de 12 días, el hotel es limpio, colonial y cerca del centro, mas o menos unas 6 cuadras del centro de la calle 62, las habitacion...",5.0,Hotel Residencial,3.5
