We wanted to try a Montreal Steak sandwich and a poutine when we were in Montreal. They did not let us down. Good food at a fair price!! Thanks,5.0,Valentine,3.0
WE enjoyed our time in the market. Good food and local merchandise and hand made items. If you like to meet great people please stop in,5.0,Fredericton Boyce Farmers Market,4.5
Stopped here when we were Flying out of Montreal. Great food and service. We shared the platter. great Smoked meat and fry's,5.0,Pork & Pickle,3.0
We were in the area and it was recommended by a family member to stay her. We had stayed at the Super 8 before and was going to book there.We are so glad we boo...,5.0,Thunderhill Motel & Suites,4.0
The experience was good from beginning to end. We were picked up at the resort and taken to a Beach. from there we were on a boat and we could do some swimming ...,5.0,Saona Island,4.5
While staying at the Be Live Hamaca we would go to the Casino every night for a few hours. We had budgeted to loose a few dollars every night. Most nights one ...,4.0,Dream Casino Be Live Hamaca,3.0
We arrived at Be Live Hamaca on Nov 19th for a 2 week vacation. This was our first first to Boca Chica and this area of the Dominican Republic. The Check in ser...,4.0,Be Live Experience Hamaca Suites,3.0
Needed a place to stay while heading to Calgary. The price was good rooms clean. Very comfortable beds and bedding. Ww arrived a little later and they were very...,4.0,Didsbury Country Inn,3.0
The restaurant caught our eye when we were shopping in Zihuatanejo. The great food and reasonable prices will bring us back.,5.0,El Consuelo,5.0
A great place to have breakfast I Zihuatanejo I had the Mexican Breakfast and my wife had the French Toast. The food was made fresh and was very tasty. The you...,5.0,Banana's Restaurant,4.5
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
desconocido,4.0,SR TACO GRILL,4.0
