"Cuenta con mucha gente, en los fines de semana es prácticamente imposible de hacer playa allí. La arena no es la mejor y el agua tampoco. La verdad mirando las ...",3.0,Playa de los Muertos,4.5
Probablemente de los mejores locales que visite para hacer Snorkel si no el mejor. El área es super grande y la riqueza de la vida marítima es increíble. De pas...,5.0,Siete Pecados,4.5
La vista es increíble. El lago también es increíble siendo de agua dulce. Recomiendo al 100% hacer el tour hasta allí.,5.0,Kayangan Lake,4.5
Quien visita Coron recomiendo visitar las Twin Lagoon. Es verdad que para quien ya estuvo en Tailandia se parece a muchos locales de alla. Pero recomiendo visit...,4.0,Twin Lagoon,4.5
De los locales más bonitos que visite en mi vida. Filipinas realmente es un país increíble y Coron para mi la joya de la corona.,4.0,Coron Bay,4.5
"Suelo ir a menudo a casa Lobo. Me gusta el servicio, la comida esta rica y el ambiente es relajado y tranquilo. Local elegante, personas elegantes y de precio c...",4.0,CASA LOBO,3.5
"La verdad que no me esperaba mucho de la Cisterna da Basílica e fue gratamente sorprendido. Realmente recomiendo ir. Es una visita para unos 30min, pero la verd...",4.0,Cisterna Basílica,4.5
Lo mejor del hotel es la localización. El desayuno es muy malo y caro. Muy muy pobre. No comí en el restaurante porque la estar en el centro de la ciudad salia ...,3.0,Doubletree by Hilton Philadelphia Center City,4.0
"Me gusto muchísimo el museo de Philadelfia. Es bastante grande, tiene mucha obra y se pasa un día increíble. No esta saturado de personas porque es muy grande, ...",4.0,Philadelphia Museum of Art,4.5
Las habitaciones son grandes y cómodas. El colchón y las almohadas podrían ser mejores pero para el precio esta muy bien. Tienen traslado para el aeropuerto gra...,4.0,City Express Aeropuerto Ciudad de Mexico,4.0
"Es un malecón muy normal. Tiene varios restaurantes, bares durante todo el malecón pero nada de espectacular. Lo más interesante son las esculturas que están po...",3.0,Malecón Boardwalk,4.5
Es interesante caminar por las calles de la Zona Romántica. pero no hay nada que te haga deslumbrar. La iglesia quizás sea lo más bonito de verificar.,3.0,Zona Romántica,4.5
"Para ir a Las Marietas tienes que ir en Tour. No hay demasiado para ir ver, porque la playa escondida esta cerrada al publico. La gente del Tour te lo hace de f...",3.0,Islas Marietas,4.5
Es muy fácil llegar a la playa y rápido. basta tomar un autobús para Mismaloya y pedir para salir en las gemelas. Al llegar se baja por unas escaleras y se lleg...,3.0,Playa las Gemelas,4.5
El gordo cuenta con muy buenas habitaciones. Una vista fantástica sobre el puerto y el desayuno es muy correcto. Precio/calidad/cantidad es muy buena. Lo unico ...,4.0,El Gordo's Action Adventures Guesthouse,4.0
desconocido,4.0,Xingping Fishing Village,4.0
"O hostel esteve muito bem. Super limpo, e os quartos são bons. Fiquei num quarto de 4 e tínhamos espaço para todos. As camas estão bem. O pequeno almoço e super...",4.0,Emerald Fields Hostel,3.5
"Provavelmente o melhor gelado que já comi. Eles reclamam ser o melhor do mundo, mas em frente há outra geladaria que diz o mesmo... Afinal apostei por está por ...",5.0,Gelateria Dondoli,4.5
"El hotel tiene la decoración un poco antigua. Contiene alfombra en la habitación. El desayuno esta bien, pero podría ser más variado. El coste un poco elevado p...",3.0,Hotel Torremayor Lyon,4.0
"Siempre que voy a Buenos Aires por trabajo me quedó en el Hotel Vitrum. Buen desayuno, muy limpio, buen servicio por parte del personal, buen restaurante sushi....",5.0,Hotel Vitrum,4.5
"El Hotel en regla general funciona muy bien. El restaurante es bueno, el desayuno es bastante variado y rico, y el internet dependiendo del local del hotel func...",4.0,Crowne Plaza Hotel Managua,4.0
"Hotel bastante bueno. Tiene un salón para conferencias muy bueno, el desayuno es bastante completo y el restaurante funciona bien. La limpieza es buena, y el pe...",4.0,Cala Di Volpe Boutique Hotel,4.5
Estuve 4 días. El desayuno es muy completo y el restaurante funciona muy bien. Cene casi todos los días y en ninguna vez comí mal. El personal es súper atento y...,4.0,Crowne Plaza San Jose Corobici Conf. Center,4.0
Es un hotel bastante normal. Funciona bien y el personal es súper atento y te ayuda en todo el momento. El restaurante es bastante normal y el desayuno aunque s...,4.0,Tehran Laleh International Hotel Iran,3.0
Probablemente el mejor parque natural que fue actualmente dentro de lo que es un parque natural con playa. Es muy sencillo llegar y moverte por el parque y las ...,5.0,Playa Manuel Antonio,4.5
"Comi un provolone, un risotto de setas y una pasta. La verdad es que fue todo muy normal. Un sabor que se puede conseguir en cualquier local. No volveré. ..",3.0,Ristorante Portofino,4.5
"The best way to sleep cheap in Cadaques. Good location, and the rooms are nice.Only to sleep is perfect. I pay 25€ but no breackfast. The breackfast is 7€ (too ...",3.0,Fonda Vehi,4.5
Después de ver muchos comentarios fuimos a probar este restaraunte tras nuestro paso por Talavera. Fuimos muy bien atendidos. Comimos un pisto muy bueno y un re...,5.0,Taberna Mingote,4.5
"Centro centro centro de Madrid. Aqui ao pe tens tudo, o local ideal para te encontrares com o pessoal.",4.0,Puerta del Sol,4.0
"De todos os Lateral que ja fui, todos tiveram uma experiencia similar. Sempre um local cuidado, bom ambiente e preços nao demasiado caros. Recomendo!",4.0,Lateral Velazquez,4.0
