"Acabo de estar un par de noches en este hotel de lujo realmente precioso por todos lados ,las habitaciones de ensueño enorme cómoda y super lindas; fuimos 5 am...",5.0,Grand Miramar All Luxury Suites & Residences,4.5
"Pase unos días con un grupo de amigas y el hotel nos encanto ,tiene muy buenas instalaciones la recepcion muy atentos todos los empleados ,las piscinas super.el...",5.0,Secrets Vallarta Bay Todo Incluido,4.5
"El sitio es pequeño ,muy divertido se come rico las tapas buenazas,el dueño muy atento con los clientes,lo recomiendo",4.0,Maitea,4.5
"Fui con mi familia a cenar y nos gusto mucho ,ya que tienen muchos platos y muy buena variedad arroz chaufa muy rico tiene comida asiática /italiana /platos cri...",4.0,Mandarin Restaurante Buffet,4.0
"El hotel es muy bonito,con piscinas espectaculares la vista desde la habitación o cualquier otro ángulo hacia la playa es perfecta y mágica.El servicio del pers...",4.0,Secrets Huatulco Resort & Spa,4.5
"Queda en plena ciudad amurallada,cenamos delicioso pedimos unos ravioles con espinaca que estaban extraordinarios y para beber una sangría que estaba super, la ...",5.0,Enoteca,3.5
"lo recomiendo por la calidez del personal, muy buena atención,vuelo directo,lo único que no me gusto es que no hay entretenimiento abordo y el espacio es pequeñ...",4.0,LATAM Airlines,3.5
"Para ir a la ciudad amurallada pasaba por este muelle,uy simpático para tomar fotos, una bonita vista",3.0,Muelle de los Pegasos,4.0
"El hotel Decameron Baru tiene una infraestructura muy linda,muy bien cuidado hay mucha flora y fauna iguanas caminando ,trepadas en los arboles maravillosas. Vo...",4.0,Decameron Barú,4.0
"Super linda ,me llevaron desde el hotel Decameron a pasar el día lo super recomiendo ,háganse los masajes con las chicas es muy bueno y económico aprox 13usd po...",5.0,Playa Puntilla,4.5
"Es un hotel super acogedor, muy colonial, lindo y muy bien mantenido. Su ubicación es privilegiada,no dejen de subir a la terraza donde esta la piscina y un bar...",5.0,Hotel Monterrey,4.0
"Mucha historia muy colonial linda,solo que es inevitable el acoso de los vendedores los cuales son bastante respetuosos.",5.0,Ciudad Amurallada,4.5
Les recomiendo este restaurant que tienen en varios lugares fui al de San Borja y al de San Isidro ...me encanto su sazón riquísima y muy buena atención de su p...,5.0,Punto Marisko,3.5
Estuve con mi esposo el 31 mayo 2016 nos quedamos en este hotel por la cercanía al aeropuerto....y por la facilidad que tiene transporte gratuito ida y vuelta a...,5.0,Hotel Riazor,4.0
"Hermoso lugar ,donde adquieres una paz viendo los jardines y hermosas iglesias,es relajante ir y quedarse un rato admirando lo bello que es este lugar mágico. R...",5.0,Basílica de la Virgen Guadalupe,4.5
Éramos un grupo de 5 amigas llegamos al hotel el cual esta súper bien ubicado en una buena zona Vedado cerca al malecón y a lugares de diversión como el Parisie...,4.0,NH Capri La Habana,4.0
"Pasamos por el malecon en varias oportunidades,el paisaje que se ve desde el malecón es lindo,super relajado lindo lugar para caminar y compartir con los lugare...",4.0,El Malecon,4.5
"Este lugar te transporta en el tiempo,super recomendable visitar la Habana vieja es maravilloso,en el camino ves unos carros de época los cuales estan bien cons...",5.0,Old Havana,4.5
"Fuimos 5 amigas enplan diversión y pasarla lindo, el hotel es muy bonito es un complejo pequeño,las habitaciones amplias bonitas cómodas ,limpias lo bueno que a...",4.0,Iberostar Selection Varadero,4.5
"Estuvimos para nuestras bodas de Plata 2 noches maravillosas, el hotel es precioso por todos lados una vista extraordinaria sus jardines , plantas ,palmeras tod...",5.0,Iberostar Grand Bavaro,5.0
