"La comida está un poco cara, los platillos están muy ricos, la ensalada jilguera se las recomiendo, se tardan al traer los alimentos y los traen como van salien...",3.0,"La Uno Cevicheria, Reynosa",4.5
"Les recomiendo el pan de Oh la la, está mega delicioso, yo pedí unas magdalenas, exquisitas también unos croissant rellenas de chocolate, les comento que es un...",5.0,Pasteleria Oh la la!,4.5
"muy bonito lugar, hay un guia que te explica lo magnifico de las flores, nos tocó ver una flor que sale una vez al año y luego muere al siguiente dia.",5.0,Orquideas Moxviquil,4.5
"Excelente, un lugar para ir y hacer una carne asada o llevar tu comida para compartir con tu familia, o ahí compras de comer, recomiendo andar a caballo es un ...",5.0,Parque Ecoturístico de Rancho Nuevo,4.5
"Es un paseo hermoso, no dejen de ir, aunque son muchos escalones para llegar, está genial el lugar, lleve shorts y ropa comoda.",5.0,Cascada El Chiflon,5.0
"Excelente paseo, no dejen de ir, super recomendado, muy agradable todo, hay tiendas cooperativas donde puedes comer ligero.",5.0,Parque Nacional Lagunas de Montebello,4.5
"Muy limpio el museo, las personas no son muy amables las que trabajan ahí, pero la información que adquieres por medio de un vídeo con respecto al conocimiento ...",4.0,Museo del Ámbar,4.0
"Al principio cuando te están invitando desde afuera muy cordiales, después cuando estas adentro no te tratan tan bien, me tocó que pedí una ensalada y estaba fe...",1.0,La Bella Napoli,4.5
"Pides la hamburguesa con lo que quieras y como quieras, o sea quitas y pones en tu hamburguesa y nunca jamas te hacen mala cara siempre te atienden super bien.",5.0,Whataburger,5.0
"Excelente desayuno, tortillas de harina hechas a mano, tortillas de maiz a mano. Atención de los meseros muy buena.",5.0,La Fogata,4.5
"La comida se sirve tal cual está en el menú, precios accesibles, pero en Reynosa el aire acondicionado no funciona muy bien ya tenia un año que no iba y volví...",3.0,Sierra madre brewing co.,4.0
"Es una experiencia inolvidable, te vas al pueblito y después buscas unas personas que te lleven en lancha a la Isla Marietas, hay una montaña y en medio un huec...",5.0,Islas Marietas,4.5
"Para empezar: el viaje en barco al atardecer genial con los chicos que animan, show espectacular en la selva, es una experiencia inolvidable, es la segunda vez ...",5.0,Crucero al atardecer por Puerto Vallarta y espectáculo con cena a la luz de las velas,4.5
"Precios módicos, excelente almuerzo, como viene en la carta así es, la misma presentación, alimentos frescos",5.0,Vips,3.5
"muy elegante hotel, muy caros los alimentos, las bebidas en la alberca muy caras y nada que ver para la calidad del hotel, o sea no recomiendo el restaurante ni...",4.0,Grand Fiesta Americana Coral Beach Cancun All Inclusive,4.5
"Muy buena ubicación, excelente trato, amables, habitaciones muy limpias, si necesitabas algo lo llevaban rápidamente, room servicie delicioso. Personal amable,...",5.0,Fiesta Inn Puebla Las Animas,4.5
