"Es un lugar muy acogedor, pero sobre todo, con una comida típica mexicana deliciosa, los panecillos recién horneados, son riquísimos, la sopa de tortilla y el m...",5.0,Restaurante El Cardenal,4.5
"Es un hotel muy bien ubicado, (frente a la Diana), lo que facilita el acceso a puntos de interés, pero además, sus habitaciones muy amplias y limpias, el person...",4.0,Park Nilo Hotel,4.0
"En esta ocasión tocó ir de vacaciones, y la verdad fue una excelente experiencia, desde que llegamos fuimos recibidos con mucha amabilidad por parte del persona...",5.0,Barcelo Puerto Vallarta,4.0
"Un lugar muy especial y confortable para tomar café y algo más, las especialidades de café están muy ricas, pero también recomiendo probar sus baguet, que están...",5.0,Bertico Cafe,4.0
"Afortunadamente, es un restaurante que nos quedó frente al hotel, sus desayunos muy ricos y abundantes, el personal muy amable, el problema, es que tienes que e...",5.0,Bisquets Obregón,4.0
"Es un hotel muy cómodo, y sobre todo, muy bien ubicado, en pleno centro de la ciudad, lo que nos permitió trasladarnos a varios lugares, sus habitaciones muy li...",5.0,Hotel Ritz Mexico,3.5
"Es un lugar maravilloso, muy relajante, con sus aguas termales y sus posas, es como estar en un paraíso, pero además se puede vivir la aventura de pasar por el ...",5.0,Grutas de Tolantongo,4.0
"La barbacoa es deliciosa, así como los otros platillos y muy bien servidos, el problema es que se tardan mucho en atenderte, sobre todo si te toca en la parte d...",4.0,Restaurant el montalayo,4.5
"El personal del hotel es muy amable, al principio parecía que no, porque no nos volteaban ni a ver, pero se dieron cuenta de su actitud y en todo momento nos tr...",4.0,Hotel Portonovo Plaza Centro Guadalajara,4.0
"Una joya arquitectónica, ubicada en el centro de la ciudad, que además de guardar historia de la ciudad, es muy bella y vale la pena visitar este edificio.",5.0,Teatro Degollado,4.5
"He estado en otros restaurantes de esta cadena, en otras ciudades, pero en este no me agradó mucho, porque tuvimie que hacer una gran fila para poder pasar, nos...",3.0,Sirloin Stockade,4.0
"Nunca había visitado el zoológico de Guadalajara y la verdad me encantó, hay atracciones para chicos y grande, pasearte en el tren o en sillas que atraviesan el...",5.0,Zoológico Guadalajara,4.5
"Nos gustó mucho la comida y nos tocó la suerte de dos por uno en tacos y arrachera, que tenía un deliciosos sabor, solo el servicio era algo lento, ya que había...",4.0,Potzollcalli,4.0
"A pesar de que cuenta con un espacio reducido, en este restaurante, se disfruta plenamente de la naturaleza y de sus deliciosos desayunos, muy bien servidos, cu...",5.0,Corazon Contento,4.0
"Me agradó mucho mi estancia en el hotel, desde que llegamos, el personal nos recibió con mucha amabilidad, muy cómoda la habitación y muy limpia. El hotel está ...",5.0,NH Collection Mexico City Reforma,4.0
"a pesar de que cuando llegamos a este restaurante, étes se encontraba casi vacío, se tardaron mucho primero en llevarnos la carta, después en servirnos, pero el...",2.0,Wingstop Mèxico,3.5
"El parque Guadiana, es un bosque ubicado casi en el corazón de la ciudad, lo que lo hace más atractivo, en él, se puede hacer infinidad de cosas, se pudiera pen...",5.0,Parque Guadiana,4.5
"Es un hotel muy agradable, y muy bien ubicado, en el centro de la ciudad, a pesar de que es algo antiguo, es muy limpio y sus habitaciones muy amplias, el perso...",4.0,Hotel Reforma,4.0
"Es un restaurante típico de la Ciudad, sus platillo muy bien preparados, con buen sazón y bien servidos, el problema es que se tardan mucho en servirte tu pedid...",4.0,La Maria,4.0
"cuando hicimos la reservación, en ella se especifica que la habitación cuenta con horno de microondas, frigobar y cafetera, cuando entramos a la habitación, vim...",3.0,Holiday Inn Express Manzanillo,4.0
"Muy ricos los platillos que te ofrecen en este lugar, y si los disfrutas a orilla de la playa mejor, aunque el servicio de meseros no era mu bueno, ya que se ta...",4.0,RESTAURANTE EUREKA,3.5
"Es un lugar muy bonito para disfrutar y comer en familia a la orilla del mar, disfrutas de los mariscos, pescados y de los tacos tostados de frijoles, mientras ...",4.0,Playa Miramar,4.5
"Llegamos de pasada a Fresnillo y nos hospedamos en este hotel, para pasar la noche, por fuera, y en la recepción, se veía muy bien, pero, las habitaciones son m...",3.0,Hotel del Mineral in Fresnillo,3.0
"Es un lugar típico, muy bien servido y la birria, deliciosa, te atienden bien, pero creo que aquí lo más importante es el sabor de los platillos.",4.0,Birrieria Jaramillo,4.0
"es un lugar que no puedes dejar de visitar si pasa por Fresnillo y eres católico, la historia que representa a través de su Iglesia y los testimonios es algo qu...",4.0,Santuario de Plateros,4.5
"Este hotel, es una farsa, en la página de internet te presentan una imagen y el hotel es totalmente diferente, ciertamente las habitaciones son limpias, pero ah...",2.0,Blue Pacific Suites,4.0
"El Puente de Ojuela se constituye como un paseo de gran aventura, es un Puente con mucha historia y ubicado en un lugar espectacular, sin embargo, aunque es un ...",4.0,Puente de Ojuela,4.5
"A pesar de ser de Durango, en pocas ocasiones tengo oportunidad de visitar los paseos citadinos, así que cuando tengo esa oportunidad lo disfruto mucho y el Mus...",5.0,Museo Túnel de Minería,4.0
"Casi no me agradan las pizzas, sin embargo, las de Corleone las disfruto mucho, por su peculiar pasta hojaldrada, con un deliciosos sabores, es un lugar muy agr...",5.0,Corleone,4.0
"El Hotel Camino Real Aeropuerto es muy bonito y se encuentra en una excelente ubicación, sin embargo, al interior de las habitaciones la secadora del cabello y ...",4.0,Camino Real Aeropuerto,3.5
"Es un restaurante muy bonito, con una edificación muy representativa y aunque la comida es muy rica, me parece algo caro",4.0,Esquilón,4.0
"Es un restaurante tradicional en Durango, ya que se sirven platillos que representan a la ciudad, con un rico sazón, el problema es el estacionamiento y que sie...",4.0,El Zocabon,4.0
"Es un hotel cómodo, bien ubicado, con alberca y un pequeño estacionamiento, el problema fue, que al reservar, como eramos bastantes personas, se nos ofreció un ...",3.0,Hotel Monterreal,4.0
"Este hotel, es muy bonito, con una excelente ubicación, en la playa de San José del Cabo, sin embargo, el personal que nos recibió no fue muy amable, nosotros h...",4.0,Holiday Inn Resort Los Cabos All-Inclusive,4.0
"Es un restaurante bien ubicado y con buenas instalaciones, me agradó mucho el trato que te dan desde que llegas, ya que si hay mucha gente, la espera la acompañ...",5.0,CABANNA,4.5
"Fui por cuestiones de trabajo, sin embargo me gustaron mucho las instalaciones del lugar, está ubicado en un lugar muy bonito, pero cuenta con habitaciones para...",4.0,Dorados Conventions & Resort,3.0
"El ex convento de Santo Domingo es un bello lugar histórico, su construcción muy bien cuidada, refleja la historia de la época colonial, es un espacio que no de...",5.0,Ex Convento Santo Domingo de Guzman,4.5
