Dani was amazing! He was super knowledgeable and friendly. He taught us a lot more about Spain than I had expected. He was funny and his pace was great. It neve...,5.0,SANDEMANs New Europe - Madrid,5.0
This is by far the best thing to do in Puerto Vallarta. My boyfriend and I went on many excursions throughout the 8 days we were there and nothing compares. Fi...,5.0,Outdoor Adventure by Vallarta Adventures,5.0
"My boyfriend and I just stayed at Casa Doña Susana for the last 8 days. It was awesome! Here's the thing about this hotel. It is not 5 stars. We knew that, and...",5.0,Hotel Casa Doña Susana,4.0
"This was a GREAT tour. There is a huge caveat to that, which is if you go during the off season, expect it to be VERY ROUGH. We went and did not know how bad it...",4.0,Islas Marietas,4.5
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
"I travel a lot for work, and I have visited many ""5 star"" hotels. I can honestly say that the Acqualina was superb and exceeded every expectation I had. Every...",5.0,Acqualina Resort & Residences On The Beach,5.0
Great food. The Burratta was unbelievably creamy and delicious. The service was excellent and they were polite and knowledgeable.,5.0,Il Mulino - Miami,4.5
"My experience was terrible. Welcomed with a curt, ""Hi, what drinks do you want,"" it did not set the correct mood that people have raved about. The lasagna Luc...",1.0,Filippo Ristorante,4.0
"I loved this place! After leaving the horrid Filippo's, I came here to eat some dessert to try and take my mind off the italian insult that I just endured. On...",5.0,Mike's Pastry,4.5
The guy behind the counter was awesome! The hot dogs were definitely good and there were a lot of variety. I particularly enjoyed the heckling that ensued fro...,5.0,Boston Hot Dog Co.,4.5
