"Nos quedamos solo una noche en el hotel ya que la otra noche reservada tuvimos demora por la aerolinea, sin embargo recibimos un buen servicio, el hotel es viej...",4.0,Aqua Oasis,4.0
"Hotel boutique para el fin de semana, solo acudimos para un evento que tuvimos en la región, sin embargo el servicio y la habitación fueron buenos, no utilizamo...",4.0,Grand Las Nubes by Inmense,4.5
"We found this hotel in NYC as was closer to times square, service was good and rooms as well. Due to the close dates when whe booked there was not too much opti...",5.0,Avalon Hotel,4.5
"Una buena parada para refrescarte en un día de calor, mezclar los sabores y tamaños del shaved ice sumara frescura al día de calor = ) Vale la pena visitarlo!!...",5.0,Shimazu Shave ice,5.0
"We visited the lookout and see the beach, also visited the Diamond Head national park and found the most expensive pineapple juice ever!! but about the taste wo...",5.0,Diamond Head,4.5
"I visited the Cathedral and was wonderful, first impression is a great ancient building, the architecture and the details are wonderful. Also inside you can fin...",5.0,Entrada a la Catedral Nacional de Washington,5.0
"Volvimos a la casa blanca que es el ícono de DC, sin embargo esta ocasión me decepcionó aún más la visita, desde el cambio de gobierno, visitarla es tener enfre...",3.0,White House,4.0
"Hemos estado anteriormente en DC, he estado en hoteles mucho más cercanos a las atracciones de DC, sin embargo este hotel tiene servicio normal, la habitación t...",4.0,Holiday Inn Washington DC - Central / White House,4.0
"Un lugar que por si solo habla de historia, castigo y las peores cosas que pueden suceder dentro de una cárcel. Una experiencia interesante de la vida en una cá...",5.0,Eastern State Penitentiary,4.5
"Un lugar con obras de todas partes del mundo, culturas y épocas. Sin duda es un lugar en el cuál se pueden pasar horas viendo las distintas obras de arte.",5.0,Entrada al Museo Penn,5.0
This is a small house but is full of fantastic Rodin sculptures and art. From the most famous art to the mos iconic in the world.,5.0,Rodin Museum,4.5
"Beautiful place outside and better inside, for sure need to visit and see the magnificent place, early morning is empty.",5.0,Cathedral Basilica of Saints Peter and Paul,4.5
"Visitar y tomarse foto con la escultura de Ben Franklin y mirar a la ciudad de noche fue nuestro recorrido, un buen momento para pasar en familia.",5.0,One Liberty Observation Deck,4.5
"This is a well designed gardes in Phlly, My perspective is that is overpriced and always crowded, but if you visit for first time your ticket will worth it. The...",5.0,Philadelphia's Magic Gardens,4.5
"Of course the main attraction is the independence bell, ypu should visit early morining or before closing as this is a criwded place during the day and is not p...",5.0,Liberty Bell Center,4.5
"This is a big hotel, it seems old, but has a nice service and rooms, also it is located close to the main attractions in the city. As we only stayed two nights ...",5.0,Philadelphia Marriott Downtown,4.0
"Nice collection from different cultures and ages, this is a beautiful place to visit and spend hours with the collections. A must see in the city.",5.0,Museo de Bellas Artes,5.0
"This is a small attraction in Boston that you can enjoy during 15 minutes, there are some nice curiosities created during their constrution as the acoustic soun...",4.0,The Mapparium,4.5
"This is a good sightseeing place to take pictures to the Boston harbor and the skyline, we visited during a sunny but windy day and was a good choice.",5.0,Boston Harbor Cruises,4.5
"This is a must visit memorial in Boston, it was carefully designed and you can feel the pain for all the people suffered during this historic age. Should visit ...",5.0,New England Holocaust Memorial,4.5
