"No question, it's a great location. Right on the beach with a nice view for sunsets and daytime beach watching. The margaritas have hardly any liquor and the...",3.0,El Oasis del Holi,4.0
On Easter Sunday we went for the special turkey dinner at D'z and we were not disappointed. Our meal started with a very nice green salad. Then we were served...,5.0,Mr Dz's Route 66,4.0
We went to Polo a few weeks ago. We had heard good things about the restaurant and looking forward to a good dinner. The tuna sashimi as an appetizer was dec...,2.0,Mariscos Polo's,4.5
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
"Spent a very nice day with Vallarta Adventure. Everything went very smoothly, we left on time, the boat was clean, the food was good, the snorkeling was fun ...",5.0,Vallarta Adventures,4.5
"We are long term clients of this restaurant. We had not been in a little while and we were pleasantly surprised by the renovations. The restaurant is bigger, ...",5.0,Pelican Seafood Market and Grill,4.5
"The tour, by air conditioned bus, takes three hours and provides the opportunity to visit four homes within Vallarta and/or Conchas Chinas. The homes were beau...",5.0,International Friendship Club Tours,5.0
"The tour, by air conditioned bus, takes three hours and provides the opportunity to visit four homes within Vallarta and/or Conchas Chinas. The homes were beau...",5.0,International Friendship Club Tours,5.0
We bused from downtown Puerto Vallarta to the gardens. You have to take two buses but that is very manageable. Such a beautiful garden with beautiful jungle v...,5.0,Vallarta Jardín Botánico,4.5
Very good trip - well organized - food is good and snorkeling was interesting. Beautiful fishes of various colors. The water this November is very warm and it...,4.0,Islas Marietas,4.5
"Even though I live in Ottawa, I love spending an afternoon there once in a while to lunch and shop. No matter what time of year, it's always busy with street m...",5.0,ByWard Market,4.5
"Small family type restaurant. Pleasant surroundings - large ceiling fans to keep you cool. We arrived around 5:00 p.m. and within an hour, the place was full....",4.0,Tony's Please,4.5
One of us had the crispy fish taco which he considered to be among the best he has had in Puerto Vallarta. Comes with three tortillas and very good salsas. I h...,4.0,Fredys Tucan,4.5
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
"Had a great lunch or ""Mexican comida corrida"" consisting of a choice of two soups, three or four mains, deserts, tortillas and juice of the day, at a very reaso...",4.0,La Pergola Mia,4.5
"The margarita were weak which is rare in this country, beef tacos not great - the meat was tough. Fish ceviche tostadas were good. We all had time to finish ...",3.0,Coco Bar Restaurant,3.5
"This little modest Mexican hotel is well located in San Blas just a short walk to the main square. The rooms were spotless, bathrooms recently renovated, linen...",4.0,Hotel Posada del Rey,4.0
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
desconocido,40.4,Puerto Vallarta,40.4
We thoroughly enjoyed our meal at River Cafe. The margarita and the sangria were very good. Great ceasar salad and the shank of lamb was excellent. The jumbo ...,4.0,River Cafe,4.5
"Recently spent one week at this resort. Beautiful location, gorgeous beach, delicious and varied food. The employees were always pleasant and helpful. Snorke...",4.0,Sandals Negril Beach Resort & Spa,4.5
"We had the meal of the day and it was wonderful - chips and salsa, quesadilla, schredded pork, red rice, chicken mole, beans and tortillas. Great Mexican meal...",5.0,Comedor La Lupita,4.5
The IFC Home Tour provides an opportunity to visit beautiful Puerto Vallarta homes that would not readily be accessible to the public. The tours are well orga...,5.0,International Friendship Club Tours,5.0
The IFC Home Tour provides an opportunity to visit beautiful Puerto Vallarta homes that would not readily be accessible to the public. The tours are well orga...,5.0,International Friendship Club Tours,5.0
